,Phenotype,Chromosome,Position,LOD,Max LOD
17061,LOD PC_18_3,3,73.85,0.201377188,FALSE
17062,LOD PC_18_3,3,74.44,0.204776975,FALSE
17063,LOD PC_18_3,3,74.44,0.204776975,FALSE
17064,LOD PC_18_3,3,75,0.208003892,FALSE
17065,LOD PC_18_3,3,75.04,0.210882531,FALSE
17066,LOD PC_18_3,3,75.65,0.254781774,FALSE
17067,LOD PC_18_3,3,75.65,0.254781774,FALSE
17068,LOD PC_18_3,3,76.85,0.34114094,FALSE
17069,LOD PC_18_3,3,76.85,0.34114094,FALSE
17070,LOD PC_18_3,3,76.85,0.34114094,FALSE
17071,LOD PC_18_3,3,77.45,0.384320522,FALSE
17072,LOD PC_18_3,3,78.66,0.471399348,FALSE
17073,LOD PC_18_3,3,79.25,0.513859271,FALSE
17074,LOD PC_18_3,3,80,0.56783375,FALSE
17075,LOD PC_18_3,3,80.46,0.54559264,FALSE
17076,LOD PC_18_3,3,80.46,0.54559264,FALSE
17077,LOD PC_18_3,3,81.71,0.485154843,FALSE
17078,LOD PC_18_3,3,82.3,0.456628203,FALSE
17079,LOD PC_18_3,3,82.3,0.456628203,FALSE
17080,LOD PC_18_3,3,82.91,0.427134558,FALSE
17081,LOD PC_18_3,3,82.91,0.427134558,FALSE
17082,LOD PC_18_3,3,83.51,0.398124415,FALSE
17083,LOD PC_18_3,3,84.1,0.369597775,FALSE
17084,LOD PC_18_3,3,84.7,0.340587632,FALSE
17085,LOD PC_18_3,3,85,0.326082561,FALSE
17086,LOD PC_18_3,3,85.29,0.34492379,FALSE
17087,LOD PC_18_3,3,87.12,0.463818443,FALSE
17088,LOD PC_18_3,3,90,0.650931339,FALSE
17089,LOD PC_18_3,3,90.29,0.742615576,FALSE
17090,LOD PC_18_3,3,91.51,1.128321676,FALSE
17091,LOD PC_18_3,3,92.73,1.514027775,FALSE
17092,LOD PC_18_3,3,93.34,1.706880825,FALSE
17093,LOD PC_18_3,3,93.94,1.896572349,FALSE
17094,LOD PC_18_3,3,94.54,2.086263874,FALSE
17095,LOD PC_18_3,3,95,2.231694042,FALSE
17096,LOD PC_18_3,3,95.14,2.213990085,FALSE
17097,LOD PC_18_3,3,96.36,2.059712746,FALSE
17098,LOD PC_18_3,3,100,1.599409863,FALSE
17099,LOD PC_18_3,3,101.65,1.313565428,FALSE
17100,LOD PC_18_3,3,103.48,0.996537963,FALSE
17101,LOD PC_18_3,3,105,0.733214604,FALSE
17102,LOD PC_18_3,3,110,0.690712627,FALSE
17103,LOD PC_18_3,3,110.18,0.678326887,FALSE
17104,LOD PC_18_3,3,110.78,0.637041088,FALSE
17105,LOD PC_18_3,3,112.61,0.511119402,FALSE
17106,LOD PC_18_3,3,114.46,0.383821522,FALSE
17107,LOD PC_18_3,3,114.46,0.383821522,FALSE
17108,LOD PC_18_3,3,115,0.346664303,FALSE
17109,LOD PC_18_3,3,116.29,0.271691307,FALSE
17110,LOD PC_18_3,3,116.89,0.236820146,FALSE
17111,LOD PC_18_3,3,116.89,0.236820146,FALSE
17112,LOD PC_18_3,3,116.89,0.236820146,FALSE
17113,LOD PC_18_3,3,118.75,0.128719547,FALSE
17114,LOD PC_18_3,3,118.75,0.128719547,FALSE
17115,LOD PC_18_3,3,119.34,0.094429572,FALSE
17116,LOD PC_18_3,3,120,0.056071295,FALSE
17117,LOD PC_18_3,3,122.47,0.059368736,FALSE
17118,LOD PC_18_3,3,123.67,0.060970732,FALSE
17119,LOD PC_18_3,3,124.88,0.062586078,FALSE
17120,LOD PC_18_3,3,125,0.062746277,FALSE
17121,LOD PC_18_3,3,125.48,0.061347013,FALSE
17122,LOD PC_18_3,3,125.48,0.061347013,FALSE
17123,LOD PC_18_3,3,126.08,0.059597933,FALSE
17124,LOD PC_18_3,3,128.61,0.052222646,FALSE
17125,LOD PC_18_3,4,0,0.002049091,FALSE
17126,LOD PC_18_3,4,0,0.002049091,FALSE
17127,LOD PC_18_3,4,0.62,0.102639898,FALSE
17128,LOD PC_18_3,4,0.62,0.102639898,FALSE
17129,LOD PC_18_3,4,1.85,0.30219908,FALSE
17130,LOD PC_18_3,4,1.85,0.30219908,FALSE
17131,LOD PC_18_3,4,2.47,0.402789888,FALSE
17132,LOD PC_18_3,4,2.47,0.402789888,FALSE
17133,LOD PC_18_3,4,3.08,0.501758263,FALSE
17134,LOD PC_18_3,4,3.08,0.501758263,FALSE
17135,LOD PC_18_3,4,3.7,0.60234907,FALSE
17136,LOD PC_18_3,4,4.31,0.701317445,FALSE
17137,LOD PC_18_3,4,4.31,0.701317445,FALSE
17138,LOD PC_18_3,4,4.31,0.701317445,FALSE
17139,LOD PC_18_3,4,4.31,0.701317445,FALSE
17140,LOD PC_18_3,4,4.31,0.701317445,FALSE
17141,LOD PC_18_3,4,4.31,0.701317445,FALSE
17142,LOD PC_18_3,4,4.92,0.80028582,FALSE
17143,LOD PC_18_3,4,4.92,0.80028582,FALSE
17144,LOD PC_18_3,4,5,0.813265279,FALSE
17145,LOD PC_18_3,4,5.53,0.82726551,FALSE
17146,LOD PC_18_3,4,6.14,0.843378983,FALSE
17147,LOD PC_18_3,4,6.14,0.843378983,FALSE
17148,LOD PC_18_3,4,6.14,0.843378983,FALSE
17149,LOD PC_18_3,4,6.14,0.843378983,FALSE
17150,LOD PC_18_3,4,6.75,0.859492456,FALSE
17151,LOD PC_18_3,4,6.75,0.859492456,FALSE
17152,LOD PC_18_3,4,9.38,0.9289653,FALSE
17153,LOD PC_18_3,4,9.98,0.944814619,FALSE
17154,LOD PC_18_3,4,10,0.945342929,FALSE
17155,LOD PC_18_3,4,10.58,0.953934525,FALSE
17156,LOD PC_18_3,4,14.44,1.011113079,FALSE
17157,LOD PC_18_3,4,15,1.019408413,FALSE
17158,LOD PC_18_3,4,15.66,0.934896545,FALSE
17159,LOD PC_18_3,4,16.26,0.858067573,FALSE
17160,LOD PC_18_3,4,16.86,0.781238602,FALSE
17161,LOD PC_18_3,4,17.47,0.703129147,FALSE
17162,LOD PC_18_3,4,17.47,0.703129147,FALSE
17163,LOD PC_18_3,4,17.47,0.703129147,FALSE
17164,LOD PC_18_3,4,17.47,0.703129147,FALSE
17165,LOD PC_18_3,4,18.07,0.626300176,FALSE
17166,LOD PC_18_3,4,19.29,0.470081267,FALSE
17167,LOD PC_18_3,4,20,0.379166984,FALSE
17168,LOD PC_18_3,4,21.14,0.305705774,FALSE
17169,LOD PC_18_3,4,21.74,0.267041979,FALSE
17170,LOD PC_18_3,4,22.35,0.227733788,FALSE
17171,LOD PC_18_3,4,22.95,0.189069993,FALSE
17172,LOD PC_18_3,4,22.95,0.189069993,FALSE
17173,LOD PC_18_3,4,23.56,0.149761802,FALSE
17174,LOD PC_18_3,4,24.17,0.11045361,FALSE
17175,LOD PC_18_3,4,24.77,0.071789816,FALSE
17176,LOD PC_18_3,4,24.77,0.071789816,FALSE
17177,LOD PC_18_3,4,25,0.056968694,FALSE
17178,LOD PC_18_3,4,25.97,0.054934682,FALSE
17179,LOD PC_18_3,4,25.97,0.054934682,FALSE
17180,LOD PC_18_3,4,25.97,0.054934682,FALSE
17181,LOD PC_18_3,4,26.58,0.053655562,FALSE
17182,LOD PC_18_3,4,26.58,0.053655562,FALSE
17183,LOD PC_18_3,4,26.58,0.053655562,FALSE
17184,LOD PC_18_3,4,26.58,0.053655562,FALSE
17185,LOD PC_18_3,4,26.58,0.053655562,FALSE
17186,LOD PC_18_3,4,26.58,0.053655562,FALSE
17187,LOD PC_18_3,4,26.58,0.053655562,FALSE
17188,LOD PC_18_3,4,26.58,0.053655562,FALSE
17189,LOD PC_18_3,4,26.58,0.053655562,FALSE
17190,LOD PC_18_3,4,26.58,0.053655562,FALSE
17191,LOD PC_18_3,4,27.19,0.052376441,FALSE
17192,LOD PC_18_3,4,27.19,0.052376441,FALSE
17193,LOD PC_18_3,4,27.19,0.052376441,FALSE
17194,LOD PC_18_3,4,27.19,0.052376441,FALSE
17195,LOD PC_18_3,4,28.41,0.049818199,FALSE
17196,LOD PC_18_3,4,28.41,0.049818199,FALSE
17197,LOD PC_18_3,4,28.41,0.049818199,FALSE
17198,LOD PC_18_3,4,29.01,0.048560048,FALSE
17199,LOD PC_18_3,4,29.01,0.048560048,FALSE
17200,LOD PC_18_3,4,30,0.046484097,FALSE
17201,LOD PC_18_3,4,31.48,0.140754072,FALSE
17202,LOD PC_18_3,4,31.48,0.140754072,FALSE
17203,LOD PC_18_3,4,32.08,0.17897163,FALSE
17204,LOD PC_18_3,4,32.68,0.217189187,FALSE
17205,LOD PC_18_3,4,33.27,0.254769786,FALSE
17206,LOD PC_18_3,4,33.87,0.292987343,FALSE
17207,LOD PC_18_3,4,34.47,0.3312049,FALSE
17208,LOD PC_18_3,4,34.47,0.3312049,FALSE
17209,LOD PC_18_3,4,35,0.364963743,FALSE
17210,LOD PC_18_3,4,35.07,0.362388434,FALSE
17211,LOD PC_18_3,4,37.54,0.271516817,FALSE
17212,LOD PC_18_3,4,37.54,0.271516817,FALSE
17213,LOD PC_18_3,4,38.16,0.248706938,FALSE
17214,LOD PC_18_3,4,38.76,0.226632861,FALSE
17215,LOD PC_18_3,4,38.76,0.226632861,FALSE
17216,LOD PC_18_3,4,39.38,0.203822982,FALSE
17217,LOD PC_18_3,4,39.38,0.203822982,FALSE
17218,LOD PC_18_3,4,39.38,0.203822982,FALSE
17219,LOD PC_18_3,4,39.98,0.181748905,FALSE
17220,LOD PC_18_3,4,39.98,0.181748905,FALSE
17221,LOD PC_18_3,4,39.98,0.181748905,FALSE
17222,LOD PC_18_3,4,40,0.181013102,FALSE
17223,LOD PC_18_3,4,40.57,0.201993079,FALSE
17224,LOD PC_18_3,4,40.57,0.201993079,FALSE
17225,LOD PC_18_3,4,41.18,0.224445335,FALSE
17226,LOD PC_18_3,4,41.78,0.246529521,FALSE
17227,LOD PC_18_3,4,42.38,0.268613707,FALSE
17228,LOD PC_18_3,4,44.88,0.360631148,FALSE
17229,LOD PC_18_3,4,45,0.365047986,FALSE
17230,LOD PC_18_3,4,46.73,0.295643327,FALSE
17231,LOD PC_18_3,4,47.33,0.271572347,FALSE
17232,LOD PC_18_3,4,47.93,0.247501367,FALSE
17233,LOD PC_18_3,4,50,0.164456486,FALSE
17234,LOD PC_18_3,4,51.05,0.165739961,FALSE
17235,LOD PC_18_3,4,52.26,0.167219012,FALSE
17236,LOD PC_18_3,4,52.26,0.167219012,FALSE
17237,LOD PC_18_3,4,52.26,0.167219012,FALSE
17238,LOD PC_18_3,4,52.87,0.16796465,FALSE
17239,LOD PC_18_3,4,54.09,0.169455925,FALSE
17240,LOD PC_18_3,4,54.09,0.169455925,FALSE
17241,LOD PC_18_3,4,54.71,0.170213786,FALSE
17242,LOD PC_18_3,4,55,0.170568269,FALSE
17243,LOD PC_18_3,4,55.31,0.177029117,FALSE
17244,LOD PC_18_3,4,55.31,0.177029117,FALSE
17245,LOD PC_18_3,4,55.91,0.189533985,FALSE
17246,LOD PC_18_3,4,59.04,0.254767711,FALSE
17247,LOD PC_18_3,4,59.04,0.254767711,FALSE
17248,LOD PC_18_3,4,59.04,0.254767711,FALSE
17249,LOD PC_18_3,4,59.04,0.254767711,FALSE
17250,LOD PC_18_3,4,59.64,0.267272578,FALSE
17251,LOD PC_18_3,4,60,0.274775499,FALSE
17252,LOD PC_18_3,4,60.23,0.272392339,FALSE
17253,LOD PC_18_3,4,60.23,0.272392339,FALSE
17254,LOD PC_18_3,4,60.83,0.2661754,FALSE
17255,LOD PC_18_3,4,60.83,0.2661754,FALSE
17256,LOD PC_18_3,4,61.43,0.259958461,FALSE
17257,LOD PC_18_3,4,62.02,0.253845138,FALSE
17258,LOD PC_18_3,4,62.02,0.253845138,FALSE
17259,LOD PC_18_3,4,63.24,0.241204029,FALSE
17260,LOD PC_18_3,4,63.24,0.241204029,FALSE
17261,LOD PC_18_3,4,64.45,0.228666536,FALSE
17262,LOD PC_18_3,4,64.45,0.228666536,FALSE
17263,LOD PC_18_3,5,0,0.102871924,FALSE
17264,LOD PC_18_3,5,0.63,0.091245638,FALSE
17265,LOD PC_18_3,5,0.63,0.091245638,FALSE
17266,LOD PC_18_3,5,1.24,0.079988441,FALSE
17267,LOD PC_18_3,5,5,0.010599817,FALSE
17268,LOD PC_18_3,5,5.79,0.009226754,FALSE
17269,LOD PC_18_3,5,5.79,0.009226754,FALSE
17270,LOD PC_18_3,5,5.79,0.009226754,FALSE
17271,LOD PC_18_3,5,8.96,0.00371712,FALSE
17272,LOD PC_18_3,5,10,0.001909543,FALSE
17273,LOD PC_18_3,5,10.17,0.002285307,FALSE
17274,LOD PC_18_3,5,11.37,0.00493776,FALSE
17275,LOD PC_18_3,5,11.97,0.006263986,FALSE
17276,LOD PC_18_3,5,15,0.012961429,FALSE
17277,LOD PC_18_3,5,15.1,0.013840009,FALSE
17278,LOD PC_18_3,5,15.1,0.013840009,FALSE
17279,LOD PC_18_3,5,15.7,0.019111493,FALSE
17280,LOD PC_18_3,5,16.29,0.024295118,FALSE
17281,LOD PC_18_3,5,16.89,0.029566601,FALSE
17282,LOD PC_18_3,5,17.48,0.034750227,FALSE
17283,LOD PC_18_3,5,18.08,0.04002171,FALSE
17284,LOD PC_18_3,5,20,0.056890456,FALSE
17285,LOD PC_18_3,5,21.21,0.079209114,FALSE
17286,LOD PC_18_3,5,21.8,0.090091765,FALSE
17287,LOD PC_18_3,5,25,0.149116314,FALSE
17288,LOD PC_18_3,5,25.61,0.146472046,FALSE
17289,LOD PC_18_3,5,26.81,0.141270209,FALSE
17290,LOD PC_18_3,5,29.94,0.127702083,FALSE
17291,LOD PC_18_3,5,30,0.127441991,FALSE
17292,LOD PC_18_3,5,31.15,0.156325974,FALSE
17293,LOD PC_18_3,5,31.74,0.171144713,FALSE
17294,LOD PC_18_3,5,31.74,0.171144713,FALSE
17295,LOD PC_18_3,5,31.74,0.171144713,FALSE
17296,LOD PC_18_3,5,32.35,0.186465782,FALSE
17297,LOD PC_18_3,5,32.95,0.201535686,FALSE
17298,LOD PC_18_3,5,32.95,0.201535686,FALSE
17299,LOD PC_18_3,5,33.56,0.216856755,FALSE
17300,LOD PC_18_3,5,33.56,0.216856755,FALSE
17301,LOD PC_18_3,5,34.16,0.231926659,FALSE
17302,LOD PC_18_3,5,34.77,0.247247728,FALSE
17303,LOD PC_18_3,5,34.77,0.247247728,FALSE
17304,LOD PC_18_3,5,35,0.253024525,FALSE
17305,LOD PC_18_3,5,35.99,0.2052278,FALSE
17306,LOD PC_18_3,5,37.21,0.146326786,FALSE
17307,LOD PC_18_3,5,37.82,0.116876279,FALSE
17308,LOD PC_18_3,5,37.82,0.116876279,FALSE
17309,LOD PC_18_3,5,39.07,0.056526878,FALSE
17310,LOD PC_18_3,5,39.07,0.056526878,FALSE
17311,LOD PC_18_3,5,39.07,0.056526878,FALSE
17312,LOD PC_18_3,5,39.07,0.056526878,FALSE
17313,LOD PC_18_3,5,39.07,0.056526878,FALSE
17314,LOD PC_18_3,5,39.07,0.056526878,FALSE
17315,LOD PC_18_3,5,39.07,0.056526878,FALSE
17316,LOD PC_18_3,5,39.67,0.027559166,FALSE
17317,LOD PC_18_3,5,40,0.011626925,FALSE
17318,LOD PC_18_3,5,40.26,0.012087952,FALSE
17319,LOD PC_18_3,5,40.86,0.013151859,FALSE
17320,LOD PC_18_3,5,45,0.020492823,FALSE
17321,LOD PC_18_3,5,47.05,0.042704441,FALSE
17322,LOD PC_18_3,6,0,0.013440806,FALSE
17323,LOD PC_18_3,6,0,0.013440806,FALSE
17324,LOD PC_18_3,6,0,0.013440806,FALSE
17325,LOD PC_18_3,6,0,0.013440806,FALSE
17326,LOD PC_18_3,6,0.6,0.012569618,FALSE
17327,LOD PC_18_3,6,0.6,0.012569618,FALSE
17328,LOD PC_18_3,6,0.6,0.012569618,FALSE
17329,LOD PC_18_3,6,0.6,0.012569618,FALSE
17330,LOD PC_18_3,6,0.6,0.012569618,FALSE
17331,LOD PC_18_3,6,0.6,0.012569618,FALSE
17332,LOD PC_18_3,6,1.2,0.011698429,FALSE
17333,LOD PC_18_3,6,1.2,0.011698429,FALSE
17334,LOD PC_18_3,6,1.2,0.011698429,FALSE
17335,LOD PC_18_3,6,1.2,0.011698429,FALSE
17336,LOD PC_18_3,6,1.81,0.01081272,FALSE
17337,LOD PC_18_3,6,1.81,0.01081272,FALSE
17338,LOD PC_18_3,6,1.81,0.01081272,FALSE
17339,LOD PC_18_3,6,1.81,0.01081272,FALSE
17340,LOD PC_18_3,6,2.43,0.009912492,FALSE
17341,LOD PC_18_3,6,2.43,0.009912492,FALSE
17342,LOD PC_18_3,6,3.03,0.009041303,FALSE
17343,LOD PC_18_3,6,4.23,0.007298925,FALSE
17344,LOD PC_18_3,6,4.83,0.006427737,FALSE
17345,LOD PC_18_3,6,5,0.0061809,FALSE
17346,LOD PC_18_3,6,5.42,0.035062166,FALSE
17347,LOD PC_18_3,6,6.02,0.076321117,FALSE
17348,LOD PC_18_3,6,7.22,0.15883902,FALSE
17349,LOD PC_18_3,6,9.05,0.284678822,FALSE
17350,LOD PC_18_3,6,9.65,0.325937773,FALSE
17351,LOD PC_18_3,6,10,0.350005495,FALSE
17352,LOD PC_18_3,6,10.85,0.306077789,FALSE
17353,LOD PC_18_3,6,10.85,0.306077789,FALSE
17354,LOD PC_18_3,6,11.46,0.2745532,FALSE
17355,LOD PC_18_3,6,11.46,0.2745532,FALSE
17356,LOD PC_18_3,6,11.46,0.2745532,FALSE
17357,LOD PC_18_3,6,11.46,0.2745532,FALSE
17358,LOD PC_18_3,6,11.46,0.2745532,FALSE
17359,LOD PC_18_3,6,12.05,0.244062205,FALSE
17360,LOD PC_18_3,6,12.65,0.213054413,FALSE
17361,LOD PC_18_3,6,12.65,0.213054413,FALSE
17362,LOD PC_18_3,6,12.65,0.213054413,FALSE
17363,LOD PC_18_3,6,13.86,0.150522032,FALSE
17364,LOD PC_18_3,6,14.45,0.120031037,FALSE
17365,LOD PC_18_3,6,15,0.091607227,FALSE
17366,LOD PC_18_3,6,15.06,0.092354684,FALSE
17367,LOD PC_18_3,6,15.06,0.092354684,FALSE
17368,LOD PC_18_3,6,15.65,0.099704676,FALSE
17369,LOD PC_18_3,6,15.65,0.099704676,FALSE
17370,LOD PC_18_3,6,16.25,0.107179243,FALSE
17371,LOD PC_18_3,6,16.25,0.107179243,FALSE
17372,LOD PC_18_3,6,16.25,0.107179243,FALSE
17373,LOD PC_18_3,6,16.85,0.114653811,FALSE
17374,LOD PC_18_3,6,16.85,0.114653811,FALSE
17375,LOD PC_18_3,6,17.46,0.122252955,FALSE
17376,LOD PC_18_3,6,18.66,0.137202091,FALSE
17377,LOD PC_18_3,6,19.26,0.144676658,FALSE
17378,LOD PC_18_3,6,20,0.153895292,FALSE
17379,LOD PC_18_3,6,21.73,0.422750926,FALSE
17380,LOD PC_18_3,6,22.33,0.515995655,FALSE
17381,LOD PC_18_3,6,22.92,0.607686305,FALSE
17382,LOD PC_18_3,6,23.52,0.700931034,FALSE
17383,LOD PC_18_3,6,25,0.930934698,FALSE
17384,LOD PC_18_3,6,25.35,0.895034265,FALSE
17385,LOD PC_18_3,6,25.94,0.834516391,FALSE
17386,LOD PC_18_3,6,27.16,0.709377737,FALSE
17387,LOD PC_18_3,6,27.16,0.709377737,FALSE
17388,LOD PC_18_3,6,28.37,0.585264809,FALSE
17389,LOD PC_18_3,6,28.96,0.524746935,FALSE
17390,LOD PC_18_3,6,29.56,0.463203335,FALSE
17391,LOD PC_18_3,6,30,0.418071361,FALSE
17392,LOD PC_18_3,6,30.76,0.388709315,FALSE
17393,LOD PC_18_3,6,30.76,0.388709315,FALSE
17394,LOD PC_18_3,6,31.37,0.365142409,FALSE
17395,LOD PC_18_3,6,31.37,0.365142409,FALSE
17396,LOD PC_18_3,6,31.97,0.341961846,FALSE
17397,LOD PC_18_3,6,32.57,0.318781283,FALSE
17398,LOD PC_18_3,6,33.79,0.271647472,FALSE
17399,LOD PC_18_3,6,33.79,0.271647472,FALSE
17400,LOD PC_18_3,6,33.79,0.271647472,FALSE
17401,LOD PC_18_3,6,33.79,0.271647472,FALSE
17402,LOD PC_18_3,6,34.99,0.225286346,FALSE
17403,LOD PC_18_3,6,35,0.224900003,FALSE
17404,LOD PC_18_3,6,38.12,0.140128848,FALSE
17405,LOD PC_18_3,6,38.72,0.123826702,FALSE
17406,LOD PC_18_3,6,40,0.089048792,FALSE
17407,LOD PC_18_3,6,41.25,0.103856369,FALSE
17408,LOD PC_18_3,6,41.25,0.103856369,FALSE
17409,LOD PC_18_3,6,41.88,0.111319388,FALSE
17410,LOD PC_18_3,6,42.5,0.118663946,FALSE
17411,LOD PC_18_3,6,43.11,0.125890044,FALSE
17412,LOD PC_18_3,6,43.73,0.133234602,FALSE
17413,LOD PC_18_3,6,43.73,0.133234602,FALSE
17414,LOD PC_18_3,6,43.73,0.133234602,FALSE
17415,LOD PC_18_3,6,44.96,0.147805258,FALSE
17416,LOD PC_18_3,6,44.96,0.147805258,FALSE
17417,LOD PC_18_3,6,44.96,0.147805258,FALSE
17418,LOD PC_18_3,6,44.96,0.147805258,FALSE
17419,LOD PC_18_3,6,45,0.1482791,FALSE
17420,LOD PC_18_3,6,45.58,0.158411804,FALSE
17421,LOD PC_18_3,6,45.58,0.158411804,FALSE
17422,LOD PC_18_3,6,46.21,0.169418016,FALSE
17423,LOD PC_18_3,6,46.21,0.169418016,FALSE
17424,LOD PC_18_3,6,46.21,0.169418016,FALSE
17425,LOD PC_18_3,6,46.82,0.180074825,FALSE
17426,LOD PC_18_3,6,47.46,0.191255739,FALSE
17427,LOD PC_18_3,6,47.46,0.191255739,FALSE
17428,LOD PC_18_3,6,48.08,0.20208725,FALSE
17429,LOD PC_18_3,6,48.08,0.20208725,FALSE
17430,LOD PC_18_3,6,48.08,0.20208725,FALSE
17431,LOD PC_18_3,6,48.08,0.20208725,FALSE
17432,LOD PC_18_3,6,48.76,0.213966971,FALSE
17433,LOD PC_18_3,6,48.76,0.213966971,FALSE
17434,LOD PC_18_3,6,50,0.235629993,FALSE
17435,LOD PC_18_3,6,50.01,0.235258592,FALSE
17436,LOD PC_18_3,6,50.63,0.212231762,FALSE
17437,LOD PC_18_3,6,50.63,0.212231762,FALSE
17438,LOD PC_18_3,6,50.63,0.212231762,FALSE
17439,LOD PC_18_3,6,50.63,0.212231762,FALSE
17440,LOD PC_18_3,6,51.86,0.166549501,FALSE
17441,LOD PC_18_3,6,52.48,0.143522671,FALSE
17442,LOD PC_18_3,6,52.48,0.143522671,FALSE
17443,LOD PC_18_3,6,52.48,0.143522671,FALSE
17444,LOD PC_18_3,6,52.48,0.143522671,FALSE
17445,LOD PC_18_3,6,53.1,0.12049584,FALSE
17446,LOD PC_18_3,6,53.1,0.12049584,FALSE
17447,LOD PC_18_3,6,55,0.049929747,FALSE
17448,LOD PC_18_3,6,60,0.003653632,FALSE
17449,LOD PC_18_3,6,65,0.107636334,FALSE
17450,LOD PC_18_3,6,66.27,0.093038963,FALSE
17451,LOD PC_18_3,6,66.27,0.093038963,FALSE
17452,LOD PC_18_3,6,66.87,0.086142567,FALSE
17453,LOD PC_18_3,6,70,0.050166369,FALSE
17454,LOD PC_18_3,6,75,0.020587412,FALSE
17455,LOD PC_18_3,6,78.86,0.037805891,FALSE
17456,LOD PC_18_3,6,80,0.042891141,FALSE
17457,LOD PC_18_3,6,81.33,0.073513465,FALSE
17458,LOD PC_18_3,6,81.33,0.073513465,FALSE
17459,LOD PC_18_3,6,82.55,0.101603116,FALSE
17460,LOD PC_18_3,6,82.55,0.101603116,FALSE
17461,LOD PC_18_3,6,82.55,0.101603116,FALSE
17462,LOD PC_18_3,6,83.77,0.129692766,FALSE
17463,LOD PC_18_3,6,84.38,0.143737592,FALSE
17464,LOD PC_18_3,6,84.38,0.143737592,FALSE
17465,LOD PC_18_3,6,85,0.15801266,FALSE
17466,LOD PC_18_3,6,85.59,0.180475929,FALSE
17467,LOD PC_18_3,6,85.59,0.180475929,FALSE
17468,LOD PC_18_3,6,86.21,0.204081399,FALSE
17469,LOD PC_18_3,6,87.41,0.249769404,FALSE
17470,LOD PC_18_3,6,87.41,0.249769404,FALSE
17471,LOD PC_18_3,6,88.05,0.27413634,FALSE
17472,LOD PC_18_3,6,89.26,0.320205079,FALSE
17473,LOD PC_18_3,6,89.85,0.342668348,FALSE
17474,LOD PC_18_3,6,89.85,0.342668348,FALSE
17475,LOD PC_18_3,6,90,0.348379349,FALSE
17476,LOD PC_18_3,6,90.47,0.320852094,FALSE
17477,LOD PC_18_3,6,91.07,0.285710918,FALSE
17478,LOD PC_18_3,6,92.29,0.214257194,FALSE
17479,LOD PC_18_3,7,0,0.04810941,FALSE
17480,LOD PC_18_3,7,0.61,0.04229734,FALSE
17481,LOD PC_18_3,7,0.61,0.04229734,FALSE
17482,LOD PC_18_3,7,2.46,0.024670572,FALSE
17483,LOD PC_18_3,7,3.06,0.018953783,FALSE
17484,LOD PC_18_3,7,3.06,0.018953783,FALSE
17485,LOD PC_18_3,7,3.06,0.018953783,FALSE
17486,LOD PC_18_3,7,3.67,0.013141713,FALSE
17487,LOD PC_18_3,7,3.67,0.013141713,FALSE
17488,LOD PC_18_3,7,4.28,0.007329644,FALSE
17489,LOD PC_18_3,7,4.88,0.001612854,FALSE
17490,LOD PC_18_3,7,4.88,0.001612854,FALSE
17491,LOD PC_18_3,7,5,0.000469496,FALSE
17492,LOD PC_18_3,7,5.47,0.002258241,FALSE
17493,LOD PC_18_3,7,7.3,0.009222926,FALSE
17494,LOD PC_18_3,7,7.91,0.011544487,FALSE
17495,LOD PC_18_3,7,7.91,0.011544487,FALSE
17496,LOD PC_18_3,7,10,0.019498691,FALSE
17497,LOD PC_18_3,7,11.72,0.075822326,FALSE
17498,LOD PC_18_3,7,12.92,0.115117886,FALSE
17499,LOD PC_18_3,7,13.52,0.134765666,FALSE
17500,LOD PC_18_3,7,14.12,0.154413446,FALSE
17501,LOD PC_18_3,7,14.71,0.173733762,FALSE
17502,LOD PC_18_3,7,15,0.183230189,FALSE
17503,LOD PC_18_3,7,16.54,0.13077712,FALSE
17504,LOD PC_18_3,7,17.81,0.087520369,FALSE
17505,LOD PC_18_3,7,17.81,0.087520369,FALSE
17506,LOD PC_18_3,7,19.01,0.046647848,FALSE
17507,LOD PC_18_3,7,19.61,0.026211587,FALSE
17508,LOD PC_18_3,7,20,0.012928017,FALSE
17509,LOD PC_18_3,7,20.2,0.012417488,FALSE
17510,LOD PC_18_3,7,20.8,0.010885898,FALSE
17511,LOD PC_18_3,7,20.8,0.010885898,FALSE
17512,LOD PC_18_3,7,21.4,0.009354308,FALSE
17513,LOD PC_18_3,7,22,0.007822718,FALSE
17514,LOD PC_18_3,7,22,0.007822718,FALSE
17515,LOD PC_18_3,7,22,0.007822718,FALSE
17516,LOD PC_18_3,7,22,0.007822718,FALSE
17517,LOD PC_18_3,7,22.6,0.006291128,FALSE
17518,LOD PC_18_3,7,23.82,0.003176896,FALSE
17519,LOD PC_18_3,7,24.42,0.001645306,FALSE
17520,LOD PC_18_3,7,25,0.000164769,FALSE
17521,LOD PC_18_3,7,25.01,0.00016448,FALSE
17522,LOD PC_18_3,7,25.61,0.000147127,FALSE
17523,LOD PC_18_3,7,26.21,0.000129773,FALSE
17524,LOD PC_18_3,7,26.8,0.00011271,FALSE
17525,LOD PC_18_3,7,27.4,9.54E-05,FALSE
17526,LOD PC_18_3,7,27.4,9.54E-05,FALSE
17527,LOD PC_18_3,7,27.4,9.54E-05,FALSE
17528,LOD PC_18_3,7,27.4,9.54E-05,FALSE
17529,LOD PC_18_3,7,28.01,7.77E-05,FALSE
17530,LOD PC_18_3,7,28.01,7.77E-05,FALSE
