,chr,pos (cM),LOD MGDG,LOD DGDG,LOD SQDG,LOD PG,LOD PEPI,LOD PC,LOD ratio
560,5,35,0.042702988,0.277360006,0.083595598,0.358279888,0.338037423,0.120443827,0.043252902
561,5,35.99,0.09299511,0.349035385,0.080077148,0.40459746,0.38691977,0.122879507,0.045416972
562,5,37.21,0.15497126,0.437362621,0.07574128,0.461675681,0.447158621,0.125881053,0.048083807
563,5,37.82,0.185959335,0.481526238,0.073573346,0.490214791,0.477278047,0.127381826,0.049417225
564,5,37.82,0.185959335,0.481526238,0.073573346,0.490214791,0.477278047,0.127381826,0.049417225
565,5,39.07,0.249459489,0.572025455,0.069130859,0.548696574,0.538998182,0.13045718,0.052149637
566,5,39.07,0.249459489,0.572025455,0.069130859,0.548696574,0.538998182,0.13045718,0.052149637
567,5,39.07,0.249459489,0.572025455,0.069130859,0.548696574,0.538998182,0.13045718,0.052149637
568,5,39.07,0.249459489,0.572025455,0.069130859,0.548696574,0.538998182,0.13045718,0.052149637
569,5,39.07,0.249459489,0.572025455,0.069130859,0.548696574,0.538998182,0.13045718,0.052149637
570,5,39.07,0.249459489,0.572025455,0.069130859,0.548696574,0.538998182,0.13045718,0.052149637
571,5,39.07,0.249459489,0.572025455,0.069130859,0.548696574,0.538998182,0.13045718,0.052149637
572,5,39.67,0.279939563,0.615465079,0.066998464,0.57676783,0.568623846,0.13193335,0.053461196
573,5,40,0.296703604,0.639356872,0.065825648,0.592207021,0.584917962,0.132745243,0.054182553
574,5,40.26,0.303841495,0.631888941,0.062429535,0.570648581,0.584859789,0.128275231,0.051369533
575,5,40.86,0.32031355,0.614655255,0.054592353,0.520898334,0.584725544,0.117959819,0.044877948
576,5,45,0.433970731,0.495742823,0.000515794,0.177621633,0.583799254,0.046783472,8.60E-05
577,5,47.05,0.411976021,0.436215435,0.009699473,0.126906422,0.539246276,0.035618007,0.006669892
578,6,0,0.052563042,0.647243812,0.013115585,0.609516729,0.00466198,0.180917747,0.58557087
579,6,0,0.052563042,0.647243812,0.013115585,0.609516729,0.00466198,0.180917747,0.58557087
580,6,0,0.052563042,0.647243812,0.013115585,0.609516729,0.00466198,0.180917747,0.58557087
581,6,0,0.052563042,0.647243812,0.013115585,0.609516729,0.00466198,0.180917747,0.58557087
582,6,0.6,0.046270634,0.696891301,0.016558381,0.659369171,0.007337972,0.178996205,0.590951077
583,6,0.6,0.046270634,0.696891301,0.016558381,0.659369171,0.007337972,0.178996205,0.590951077
584,6,0.6,0.046270634,0.696891301,0.016558381,0.659369171,0.007337972,0.178996205,0.590951077
585,6,0.6,0.046270634,0.696891301,0.016558381,0.659369171,0.007337972,0.178996205,0.590951077
586,6,0.6,0.046270634,0.696891301,0.016558381,0.659369171,0.007337972,0.178996205,0.590951077
587,6,0.6,0.046270634,0.696891301,0.016558381,0.659369171,0.007337972,0.178996205,0.590951077
588,6,1.2,0.039978225,0.746538789,0.020001177,0.709221614,0.010013963,0.177074664,0.596331283
589,6,1.2,0.039978225,0.746538789,0.020001177,0.709221614,0.010013963,0.177074664,0.596331283
590,6,1.2,0.039978225,0.746538789,0.020001177,0.709221614,0.010013963,0.177074664,0.596331283
591,6,1.2,0.039978225,0.746538789,0.020001177,0.709221614,0.010013963,0.177074664,0.596331283
592,6,1.81,0.033580943,0.797013736,0.023501353,0.759904931,0.012734555,0.175121096,0.60180116
593,6,1.81,0.033580943,0.797013736,0.023501353,0.759904931,0.012734555,0.175121096,0.60180116
594,6,1.81,0.033580943,0.797013736,0.023501353,0.759904931,0.012734555,0.175121096,0.60180116
595,6,1.81,0.033580943,0.797013736,0.023501353,0.759904931,0.012734555,0.175121096,0.60180116
596,6,2.43,0.027078788,0.848316141,0.027058909,0.811419121,0.015499746,0.173135503,0.607360706
597,6,2.43,0.027078788,0.848316141,0.027058909,0.811419121,0.015499746,0.173135503,0.607360706
598,6,3.03,0.02078638,0.89796363,0.030501705,0.861271564,0.018175738,0.171213962,0.612740913
599,6,4.23,0.008201563,0.997258607,0.037387297,0.960976449,0.023527721,0.167370878,0.623501326
600,6,4.83,0.001909155,1.046906096,0.040830093,1.010828892,0.026203713,0.165449337,0.628881532
601,6,5,0.000126305,1.060972885,0.041805552,1.024953751,0.026961911,0.1649049,0.630405924
602,6,5.42,0.001091391,1.026320569,0.038536986,0.950953006,0.03697317,0.154856535,0.599876955
603,6,6.02,0.002470084,0.976817262,0.033867607,0.845237657,0.051274968,0.140501729,0.556264142
604,6,7.22,0.00522747,0.877810647,0.024528849,0.633806959,0.079878565,0.111792116,0.469038517
605,6,9.05,0.009432483,0.726825559,0.010287242,0.311375144,0.123499051,0.068009957,0.336019437
606,6,9.65,0.010811176,0.677322251,0.005617863,0.205659795,0.137800849,0.05365515,0.292406624
607,6,10,0.011615414,0.648445322,0.002894059,0.143992508,0.146143565,0.045281513,0.266965817
608,6,10.85,0.010493529,0.746750799,0.009187974,0.125122414,0.12356574,0.059444517,0.358995094
609,6,10.85,0.010493529,0.746750799,0.009187974,0.125122414,0.12356574,0.059444517,0.358995094
610,6,11.46,0.009688411,0.817299436,0.013704784,0.111580346,0.10736283,0.069608556,0.425039633
611,6,11.46,0.009688411,0.817299436,0.013704784,0.111580346,0.10736283,0.069608556,0.425039633
612,6,11.46,0.009688411,0.817299436,0.013704784,0.111580346,0.10736283,0.069608556,0.425039633
613,6,11.46,0.009688411,0.817299436,0.013704784,0.111580346,0.10736283,0.069608556,0.425039633
614,6,11.46,0.009688411,0.817299436,0.013704784,0.111580346,0.10736283,0.069608556,0.425039633
615,6,12.05,0.00890969,0.885535002,0.018073502,0.098482281,0.091691164,0.079439347,0.488918779
616,6,12.65,0.008117771,0.954927104,0.022516267,0.085162214,0.075753875,0.089436762,0.553880621
617,6,12.65,0.008117771,0.954927104,0.022516267,0.085162214,0.075753875,0.089436762,0.553880621
618,6,12.65,0.008117771,0.954927104,0.022516267,0.085162214,0.075753875,0.089436762,0.553880621
619,6,13.86,0.006520735,1.094867841,0.031475841,0.058300079,0.043613678,0.109598216,0.684887003
620,6,14.45,0.005742014,1.163103408,0.035844559,0.045202014,0.027942011,0.119429007,0.748766148
621,6,15,0.005016088,1.226712834,0.039917093,0.032991953,0.01333283,0.128593304,0.808314504
622,6,15.06,0.004963637,1.223303662,0.042088055,0.0327301,0.015049476,0.127102794,0.805446081
623,6,15.06,0.004963637,1.223303662,0.042088055,0.0327301,0.015049476,0.127102794,0.805446081
624,6,15.65,0.004447865,1.189780138,0.063435853,0.030155212,0.031929831,0.112446113,0.777239927
625,6,15.65,0.004447865,1.189780138,0.063435853,0.030155212,0.031929831,0.112446113,0.777239927
626,6,16.25,0.003923351,1.155688419,0.085145479,0.027536683,0.049096293,0.097541013,0.748555702
627,6,16.25,0.003923351,1.155688419,0.085145479,0.027536683,0.049096293,0.097541013,0.748555702
628,6,16.25,0.003923351,1.155688419,0.085145479,0.027536683,0.049096293,0.097541013,0.748555702
629,6,16.85,0.003398837,1.1215967,0.106855104,0.024918153,0.066262755,0.082635913,0.719871478
630,6,16.85,0.003398837,1.1215967,0.106855104,0.024918153,0.066262755,0.082635913,0.719871478
631,6,17.46,0.002865581,1.086936785,0.128926557,0.022255981,0.083715325,0.067482395,0.690709183
632,6,18.66,0.001816553,1.018753347,0.172345808,0.017018922,0.11804825,0.037672195,0.633340734
633,6,19.26,0.001292039,0.984661627,0.194055434,0.014400392,0.135214712,0.022767096,0.604656509
634,6,20,0.000645139,0.942615174,0.220830638,0.011170872,0.156386683,0.004384139,0.569279299
635,6,21.73,0.014225601,0.803396459,0.194630944,0.026639299,0.113107716,0.011534619,0.556521726
636,6,22.33,0.018935588,0.755112512,0.185544345,0.032004072,0.09809767,0.014014554,0.552097134
637,6,22.92,0.023567075,0.707633297,0.17660919,0.037279431,0.083337792,0.016453157,0.547746286
638,6,23.52,0.028277062,0.659349349,0.167522591,0.042644204,0.068327746,0.018933092,0.543321694
639,6,25,0.03989503,0.540248946,0.145108979,0.055877309,0.031302965,0.025050265,0.532407701
640,6,25.35,0.037128848,0.526437197,0.148174144,0.086590183,0.041365236,0.023467494,0.512043808
641,6,25.94,0.032465855,0.503154535,0.153341135,0.138363313,0.058327349,0.020799395,0.477716101
642,6,27.16,0.022823733,0.455010724,0.164025422,0.245419617,0.093401549,0.015282308,0.406733386
643,6,27.16,0.022823733,0.455010724,0.164025422,0.245419617,0.093401549,0.015282308,0.406733386
644,6,28.37,0.013260645,0.407261535,0.174622132,0.351598409,0.128188256,0.009810443,0.336332497
645,6,28.96,0.008597652,0.383978872,0.179789124,0.40337154,0.14515037,0.007142343,0.302004791
646,6,29.56,0.003855625,0.360301589,0.185043691,0.456022181,0.162399976,0.004429022,0.267095259
647,6,30,0.000378138,0.342938247,0.18889704,0.494632651,0.175049688,0.002439253,0.241494936
648,6,30.76,0.000322634,0.372552366,0.180576379,0.489669036,0.189503494,0.023247507,0.263207081
649,6,30.76,0.000322634,0.372552366,0.180576379,0.489669036,0.189503494,0.023247507,0.263207081
650,6,31.37,0.000278083,0.396321594,0.173897953,0.485685081,0.201104575,0.039948868,0.280633935
651,6,31.37,0.000278083,0.396321594,0.173897953,0.485685081,0.201104575,0.039948868,0.280633935
652,6,31.97,0.000234264,0.419701161,0.167329009,0.481766438,0.212515475,0.056376437,0.297775103
653,6,32.57,0.000190444,0.443080729,0.160760066,0.477847794,0.223926375,0.072804005,0.31491627
654,6,33.79,0.000101344,0.490619184,0.147403214,0.469879885,0.247128538,0.106206728,0.349769978
655,6,33.79,0.000101344,0.490619184,0.147403214,0.469879885,0.247128538,0.106206728,0.349769978
656,6,33.79,0.000101344,0.490619184,0.147403214,0.469879885,0.247128538,0.106206728,0.349769978
657,6,33.79,0.000101344,0.490619184,0.147403214,0.469879885,0.247128538,0.106206728,0.349769978
658,6,34.99,1.37E-05,0.53737832,0.134265328,0.462042598,0.269950337,0.139061866,0.384052313
659,6,35,1.30E-05,0.537767979,0.134155845,0.461977287,0.270140519,0.139335658,0.384337999
660,6,38.12,0.033274975,0.406603203,0.059497766,0.213759876,0.110131385,0.279526104,0.386581046
661,6,38.72,0.039671514,0.381379207,0.045140443,0.166025758,0.079360398,0.306485805,0.387012402
662,6,40,0.053317463,0.327568017,0.014511487,0.064192974,0.013715625,0.363999834,0.387932626
663,6,41.25,0.04035665,0.336684468,0.010889464,0.085153646,0.025549319,0.344788921,0.344975882
664,6,41.25,0.04035665,0.336684468,0.010889464,0.085153646,0.025549319,0.344788921,0.344975882
665,6,41.88,0.0338244,0.341279159,0.009063965,0.095717825,0.031513501,0.335106621,0.323325683
666,6,42.5,0.027395837,0.345800919,0.007267441,0.106114318,0.037383013,0.325578008,0.302019138
667,6,43.11,0.02107096,0.350249747,0.005499894,0.116343126,0.043157856,0.316203082,0.281056246
668,6,43.73,0.014642397,0.354771506,0.00370337,0.126739619,0.049027368,0.306674469,0.259749701
669,6,43.73,0.014642397,0.354771506,0.00370337,0.126739619,0.049027368,0.306674469,0.259749701
670,6,43.73,0.014642397,0.354771506,0.00370337,0.126739619,0.049027368,0.306674469,0.259749701
671,6,44.96,0.001888956,0.363742094,0.000139299,0.147364921,0.060671723,0.28777093,0.217480265
672,6,44.96,0.001888956,0.363742094,0.000139299,0.147364921,0.060671723,0.28777093,0.217480265
673,6,44.96,0.001888956,0.363742094,0.000139299,0.147364921,0.060671723,0.28777093,0.217480265
674,6,44.96,0.001888956,0.363742094,0.000139299,0.147364921,0.060671723,0.28777093,0.217480265
675,6,45,0.00147421,0.36403382,2.34E-05,0.148035662,0.061050401,0.287156181,0.216105649
676,6,45.58,0.003618047,0.33907563,0.001464529,0.133551237,0.054698976,0.254246012,0.200631409
677,6,45.58,0.003618047,0.33907563,0.001464529,0.133551237,0.054698976,0.254246012,0.200631409
678,6,46.21,0.005946697,0.311965871,0.003029898,0.117818153,0.047800014,0.21849876,0.183823182
679,6,46.21,0.005946697,0.311965871,0.003029898,0.117818153,0.047800014,0.21849876,0.183823182
680,6,46.21,0.005946697,0.311965871,0.003029898,0.117818153,0.047800014,0.21849876,0.183823182
681,6,46.82,0.008201421,0.28571674,0.004545574,0.102584533,0.041120067,0.183886341,0.16754855
682,6,47.46,0.010567034,0.258176668,0.00613579,0.086601719,0.034111597,0.147571672,0.150473526
683,6,47.46,0.010567034,0.258176668,0.00613579,0.086601719,0.034111597,0.147571672,0.150473526
684,6,48.08,0.012858721,0.231497223,0.007676313,0.071118367,0.027322143,0.112391837,0.133932097
685,6,48.08,0.012858721,0.231497223,0.007676313,0.071118367,0.027322143,0.112391837,0.133932097
686,6,48.08,0.012858721,0.231497223,0.007676313,0.071118367,0.027322143,0.112391837,0.133932097
687,6,48.08,0.012858721,0.231497223,0.007676313,0.071118367,0.027322143,0.112391837,0.133932097
688,6,48.76,0.015372185,0.202235896,0.009365918,0.054136626,0.019875644,0.073807501,0.115789884
689,6,48.76,0.015372185,0.202235896,0.009365918,0.054136626,0.019875644,0.073807501,0.115789884
690,6,50,0.019955559,0.148877006,0.012446963,0.023169923,0.006296735,0.00344783,0.082707026
691,6,50.01,0.019938369,0.148893497,0.012543049,0.023215667,0.006290033,0.003743462,0.082693889
692,6,50.63,0.018872555,0.149915969,0.018500381,0.026051794,0.005874507,0.022072649,0.081879407
693,6,50.63,0.018872555,0.149915969,0.018500381,0.026051794,0.005874507,0.022072649,0.081879407
694,6,50.63,0.018872555,0.149915969,0.018500381,0.026051794,0.005874507,0.022072649,0.081879407
695,6,50.63,0.018872555,0.149915969,0.018500381,0.026051794,0.005874507,0.022072649,0.081879407
696,6,51.86,0.01675812,0.151944421,0.030318958,0.031678306,0.005050157,0.058435392,0.080263579
697,6,52.48,0.015692307,0.152966892,0.03627629,0.034514434,0.00463463,0.076764579,0.079449096
698,6,52.48,0.015692307,0.152966892,0.03627629,0.034514434,0.00463463,0.076764579,0.079449096
699,6,52.48,0.015692307,0.152966892,0.03627629,0.034514434,0.00463463,0.076764579,0.079449096
700,6,52.48,0.015692307,0.152966892,0.03627629,0.034514434,0.00463463,0.076764579,0.079449096
701,6,53.1,0.014626494,0.153989364,0.042233621,0.037350561,0.004219104,0.095093767,0.078634614
702,6,53.1,0.014626494,0.153989364,0.042233621,0.037350561,0.004219104,0.095093767,0.078634614
703,6,55,0.011360292,0.157122744,0.060489961,0.046041921,0.002945718,0.151263857,0.076138619
704,6,60,0.004742016,0.11530719,0.05355267,0.018459268,0.022427123,0.010259462,0.109235759
705,6,65,0.055059641,0.060332225,0.035491244,0.002219756,0.111009959,0.038818245,0.123770332
706,6,66.27,0.042354663,0.054304735,0.03919559,0.005610921,0.108613848,0.041139514,0.107999748
707,6,66.27,0.042354663,0.054304735,0.03919559,0.005610921,0.108613848,0.041139514,0.107999748
708,6,66.87,0.036352311,0.051457102,0.040945675,0.007213046,0.107481826,0.042236176,0.100549079
709,6,70,0.005040043,0.03660195,0.050075284,0.015570801,0.101576448,0.047957098,0.06168142
710,6,75,0.00889306,0.049954143,0.03831218,0.009583839,0.016260386,0.000495075,0.048881645
711,6,78.86,0.083469667,0.014113251,0.030966556,0.030327509,0.007191456,0.014020363,0.013668838
712,6,80,0.105494883,0.003528117,0.028797123,0.036453878,0.004513068,0.018014879,0.003269201
713,6,81.33,0.284940024,0.070667407,0.041679983,0.027535137,0.008929036,0.082204303,0.243923796
714,6,81.33,0.284940024,0.070667407,0.041679983,0.027535137,0.008929036,0.082204303,0.243923796
715,6,82.55,0.449543838,0.132253824,0.053497342,0.019354036,0.012979774,0.141084828,0.464674626
716,6,82.55,0.449543838,0.132253824,0.053497342,0.019354036,0.012979774,0.141084828,0.464674626
717,6,82.55,0.449543838,0.132253824,0.053497342,0.019354036,0.012979774,0.141084828,0.464674626
718,6,83.77,0.614147651,0.19384024,0.065314702,0.011172935,0.017030512,0.199965352,0.685425457
719,6,84.38,0.696449558,0.224633449,0.071223382,0.007082385,0.019055881,0.229405615,0.795800872
720,6,84.38,0.696449558,0.224633449,0.071223382,0.007082385,0.019055881,0.229405615,0.795800872
721,6,85,0.780100676,0.255931464,0.077228925,0.002924776,0.021114452,0.259328504,0.907985721
722,6,85.59,0.784544022,0.234862214,0.106642701,0.003883562,0.020053965,0.250193535,0.874239784
723,6,85.59,0.784544022,0.234862214,0.106642701,0.003883562,0.020053965,0.250193535,0.874239784
724,6,86.21,0.7892133,0.212721647,0.137552093,0.004891101,0.018939554,0.240594075,0.838777952
725,6,87.41,0.798250613,0.169868937,0.197376723,0.006841175,0.016782631,0.222014476,0.770142148
726,6,87.41,0.798250613,0.169868937,0.197376723,0.006841175,0.016782631,0.222014476,0.770142148
727,6,88.05,0.803070513,0.147014158,0.229283192,0.007881214,0.015632271,0.212105356,0.733536386
728,6,89.26,0.812183137,0.103804342,0.28960636,0.009847539,0.013457373,0.193370927,0.664328617
729,6,89.85,0.816626483,0.082735093,0.319020136,0.010806325,0.012396886,0.184235958,0.63058268
730,6,89.85,0.816626483,0.082735093,0.319020136,0.010806325,0.012396886,0.184235958,0.63058268
731,6,90,0.817756147,0.077378504,0.326498215,0.011050085,0.012127271,0.181913508,0.622003205
732,6,90.47,0.810264887,0.079744194,0.31978126,0.011298117,0.014524095,0.176879425,0.647721125
733,6,91.07,0.800701577,0.082764224,0.311206424,0.011614754,0.017583872,0.170452937,0.680552513
734,6,92.29,0.78125618,0.088904951,0.293770924,0.012258582,0.023805418,0.157385744,0.747309667
735,7,0,0.002139355,0.006017027,0.035171421,0.089895772,0.004866134,0.30107403,0.025665879
736,7,0.61,0.001885832,0.021357559,0.037712743,0.0970131,0.008482858,0.265350484,0.038149989
737,7,0.61,0.001885832,0.021357559,0.037712743,0.0970131,0.008482858,0.265350484,0.038149989
738,7,2.46,0.001116951,0.067882126,0.045420033,0.118598437,0.019451612,0.15700858,0.076011636
739,7,3.06,0.000867584,0.082971174,0.047919695,0.125599087,0.023009045,0.121870665,0.088291088
740,7,3.06,0.000867584,0.082971174,0.047919695,0.125599087,0.023009045,0.121870665,0.088291088
741,7,3.06,0.000867584,0.082971174,0.047919695,0.125599087,0.023009045,0.121870665,0.088291088
742,7,3.67,0.000614061,0.098311707,0.050461018,0.132716414,0.026625769,0.086147118,0.100775199
743,7,3.67,0.000614061,0.098311707,0.050461018,0.132716414,0.026625769,0.086147118,0.100775199
744,7,4.28,0.000360538,0.113652239,0.05300234,0.139833741,0.030242493,0.050423571,0.113259309
745,7,4.88,0.000111172,0.128741288,0.055502002,0.146834391,0.033799927,0.015285656,0.125538762
746,7,4.88,0.000111172,0.128741288,0.055502002,0.146834391,0.033799927,0.015285656,0.125538762
747,7,5,6.13E-05,0.131759098,0.056001934,0.148234521,0.034511414,0.008258073,0.127994653
748,7,5.47,0.000134145,0.145044711,0.050738991,0.144967821,0.044475477,0.009567915,0.135432552
749,7,7.3,0.000417781,0.196773801,0.030247106,0.132248541,0.083271726,0.014667938,0.164392882
750,7,7.91,0.000512326,0.214016831,0.023416478,0.128008782,0.096203809,0.016367945,0.174046326
751,7,7.91,0.000512326,0.214016831,0.023416478,0.128008782,0.096203809,0.016367945,0.174046326
752,7,10,0.00083626,0.27309541,1.32E-05,0.113482391,0.140512093,0.022192561,0.207121239
753,7,11.72,0.000584244,0.264416789,0.010163638,0.10710817,0.095115314,0.049746876,0.192517646
754,7,12.92,0.000408418,0.258361937,0.017245355,0.102661038,0.063443142,0.068970816,0.182329092
755,7,13.52,0.000320506,0.255334511,0.020786213,0.100437473,0.047607056,0.078582787,0.177234816
756,7,14.12,0.000232593,0.252307085,0.024327072,0.098213907,0.031770971,0.088194757,0.172140539
757,7,14.71,0.000146145,0.249330116,0.027808916,0.096027401,0.01619882,0.097646528,0.167131167
758,7,15,0.000103654,0.24786686,0.02952033,0.094952677,0.008544711,0.102292313,0.164668933
759,7,16.54,0.01322376,0.179096527,0.026476037,0.100399798,0.03655245,0.07605167,0.14132773
760,7,17.81,0.024043588,0.122383331,0.023965483,0.104891903,0.059649741,0.054411659,0.122078816
761,7,17.81,0.024043588,0.122383331,0.023965483,0.104891903,0.059649741,0.054411659,0.122078816
762,7,19.01,0.034267047,0.068796058,0.021593306,0.109136412,0.081473953,0.033964404,0.103890866
763,7,19.61,0.039378777,0.042002422,0.020407217,0.111258667,0.09238606,0.023740776,0.094796891
764,7,20,0.042701401,0.024586559,0.01963626,0.112638132,0.099478928,0.017095419,0.088885807
765,7,20.2,0.048075643,0.039843483,0.01890916,0.116232449,0.102026116,0.017513339,0.10926022
766,7,20.8,0.06419837,0.085614256,0.01672786,0.127015401,0.109667679,0.018767101,0.170383461
767,7,20.8,0.06419837,0.085614256,0.01672786,0.127015401,0.109667679,0.018767101,0.170383461
768,7,21.4,0.080321096,0.131385028,0.01454656,0.137798352,0.117309242,0.020020862,0.231506703
769,7,22,0.096443823,0.177155801,0.012365259,0.148581303,0.124950804,0.021274624,0.292629944
770,7,22,0.096443823,0.177155801,0.012365259,0.148581303,0.124950804,0.021274624,0.292629944
771,7,22,0.096443823,0.177155801,0.012365259,0.148581303,0.124950804,0.021274624,0.292629944
772,7,22,0.096443823,0.177155801,0.012365259,0.148581303,0.124950804,0.021274624,0.292629944
773,7,22.6,0.112566549,0.222926573,0.010183959,0.159364255,0.132592367,0.022528386,0.353753185
774,7,23.82,0.145349426,0.315993811,0.005748649,0.181289589,0.148130211,0.025077701,0.478037108
775,7,24.42,0.161472153,0.361764584,0.003567349,0.192072541,0.155771774,0.026331463,0.539160349
776,7,25,0.177057455,0.406009664,0.001458759,0.20249606,0.163158618,0.027543432,0.598246149
777,7,25.01,0.176703385,0.405576089,0.001472175,0.202243014,0.163259994,0.027520883,0.597262613
778,7,25.61,0.15545918,0.379561597,0.002277155,0.187060245,0.169342554,0.026167948,0.538250442
779,7,26.21,0.134214975,0.353547106,0.003082134,0.171877475,0.175425115,0.024815012,0.479238272
780,7,26.8,0.11332484,0.327966189,0.003873697,0.156947752,0.181406299,0.023484625,0.421209638
781,7,27.4,0.092080635,0.301951697,0.004678677,0.141764983,0.18748886,0.022131689,0.362197467
782,7,27.4,0.092080635,0.301951697,0.004678677,0.141764983,0.18748886,0.022131689,0.362197467
783,7,27.4,0.092080635,0.301951697,0.004678677,0.141764983,0.18748886,0.022131689,0.362197467
784,7,27.4,0.092080635,0.301951697,0.004678677,0.141764983,0.18748886,0.022131689,0.362197467
785,7,28.01,0.07048236,0.27550363,0.005497073,0.126329168,0.193672796,0.020756205,0.302201761
786,7,28.01,0.07048236,0.27550363,0.005497073,0.126329168,0.193672796,0.020756205,0.302201761
787,7,28.01,0.07048236,0.27550363,0.005497073,0.126329168,0.193672796,0.020756205,0.302201761
788,7,28.6,0.049592225,0.249922713,0.006288636,0.111399444,0.199653981,0.019425818,0.244173126
789,7,29.2,0.02834802,0.223908222,0.007093615,0.096216675,0.205736541,0.018072882,0.185160956
790,7,29.81,0.006749745,0.197460155,0.007912011,0.08078086,0.211920477,0.016697397,0.125165249
791,7,29.81,0.006749745,0.197460155,0.007912011,0.08078086,0.211920477,0.016697397,0.125165249
792,7,30,2.24E-05,0.189222232,0.008166921,0.075972983,0.213846622,0.016268968,0.106478062
793,7,30.41,0.000215208,0.179244958,0.007724325,0.077109394,0.207116843,0.044747578,0.101034543
794,7,31,0.000492643,0.164887416,0.007087419,0.078744718,0.197432529,0.085728994,0.093201187
795,7,31.6,0.000774781,0.150286527,0.006439717,0.080407759,0.187584073,0.12740501,0.085235061
796,7,32.19,0.001052216,0.135928985,0.005802811,0.082043082,0.177899758,0.168386425,0.077401705
797,7,33.4,0.001621194,0.106483858,0.004496613,0.085396881,0.158038706,0.252433057,0.061336686
798,7,33.99,0.001898629,0.092126317,0.003859707,0.087032205,0.148354391,0.293414473,0.053503329
799,7,34.59,0.002180767,0.077525427,0.003212005,0.088695246,0.138505935,0.335090489,0.045537204
800,7,35,0.002373561,0.067548153,0.002769409,0.089831657,0.131776157,0.363569099,0.040093685
801,7,35.19,0.008710925,0.065729781,0.005194732,0.086430616,0.143354627,0.370814505,0.045702578
802,7,36.39,0.048736386,0.054245328,0.020512561,0.064950358,0.216481809,0.416574966,0.081127168
803,7,36.99,0.068749116,0.048503101,0.028171476,0.054210229,0.2530454,0.439455196,0.098839463
804,7,36.99,0.068749116,0.048503101,0.028171476,0.054210229,0.2530454,0.439455196,0.098839463
805,7,37.6,0.089095392,0.042665171,0.035958039,0.043291098,0.290218383,0.462716763,0.116846963
806,7,37.6,0.089095392,0.042665171,0.035958039,0.043291098,0.290218383,0.462716763,0.116846963
807,7,38.19,0.108774577,0.037018648,0.043489305,0.032729971,0.326172581,0.485215656,0.134264053
808,7,38.19,0.108774577,0.037018648,0.043489305,0.032729971,0.326172581,0.485215656,0.134264053
809,7,38.79,0.128787307,0.031276422,0.051148219,0.021989843,0.362736172,0.508095886,0.151976348
810,7,38.79,0.128787307,0.031276422,0.051148219,0.021989843,0.362736172,0.508095886,0.151976348
811,7,39.39,0.148800037,0.025534195,0.058807134,0.011249714,0.399299762,0.530976116,0.169688643
812,7,40,0.169146313,0.019696265,0.066593697,0.000330582,0.436472746,0.554237683,0.187696143
813,7,43.89,0.225693977,0.00836344,0.055465113,0.000462095,0.436962084,0.417793713,0.115127527
814,7,44.48,0.234270615,0.00664458,0.05377723,0.000482041,0.437036303,0.397099126,0.104120976
815,7,45,0.241829686,0.005129652,0.052289605,0.000499621,0.437101715,0.37885983,0.094420287
816,7,45.69,0.248767286,0.009570216,0.047735748,0.000875015,0.478529287,0.386058875,0.089613255
817,7,46.89,0.260832677,0.017292935,0.039815997,0.001527874,0.550577236,0.398578952,0.081253199
818,7,46.89,0.260832677,0.017292935,0.039815997,0.001527874,0.550577236,0.398578952,0.081253199
819,7,47.5,0.266965917,0.021218651,0.035790124,0.001859744,0.587201611,0.404943325,0.077003504
820,7,48.09,0.272898068,0.025015655,0.031896246,0.002180733,0.622625186,0.41109903,0.072893144
821,7,48.09,0.272898068,0.025015655,0.031896246,0.002180733,0.622625186,0.41109903,0.072893144
822,7,48.69,0.278930763,0.028877015,0.02793637,0.002507163,0.658649161,0.417359069,0.068713116
823,7,48.69,0.278930763,0.028877015,0.02793637,0.002507163,0.658649161,0.417359069,0.068713116
824,7,48.69,0.278930763,0.028877015,0.02793637,0.002507163,0.658649161,0.417359069,0.068713116
825,7,49.3,0.285064004,0.032802731,0.023910497,0.002839033,0.695273536,0.423723442,0.064463421
826,7,50,0.292102149,0.037307651,0.019290642,0.003219867,0.737301507,0.431026821,0.059586722
827,7,50.51,0.290138014,0.034537596,0.01750418,0.004624838,0.710667981,0.427247195,0.071797589
828,7,52.36,0.283013212,0.024489357,0.011023874,0.009721302,0.614056172,0.413536788,0.116091911
829,7,54.21,0.27588841,0.014441119,0.004543569,0.014817765,0.517444363,0.399826381,0.160386234
830,7,54.81,0.273577664,0.011182231,0.002441848,0.016470673,0.486110803,0.395379762,0.17475196
831,7,55,0.272845927,0.01015025,0.001776304,0.016994093,0.476188509,0.393971667,0.179301107
832,7,55.4,0.252037275,0.018282531,0.002066705,0.018263665,0.449980399,0.370962785,0.174607013
833,7,56,0.220824297,0.030480952,0.002502308,0.020168022,0.410668234,0.336449463,0.167565872
834,7,56,0.220824297,0.030480952,0.002502308,0.020168022,0.410668234,0.336449463,0.167565872
835,7,56.62,0.188570887,0.043085987,0.002952431,0.022135858,0.370045664,0.300785697,0.160290026
836,7,57.21,0.157878125,0.055081101,0.003380774,0.024008476,0.331388702,0.266847597,0.153366238
837,7,57.81,0.126665147,0.067279523,0.003816376,0.025912833,0.292076537,0.232334274,0.146325097
838,7,59.64,0.031465564,0.104484707,0.005144965,0.031721123,0.172174434,0.127068642,0.124849617
839,7,60,0.012737777,0.11180376,0.005406326,0.032863737,0.148587135,0.106360648,0.120624933
